st_id,st_name_ru,st_name_en,st_distrib,st_distrib_idx,st_date_start,st_date_real,st_prev_start,st_prev_end,st_prev_adm,st_prev_box,st_thursday_box,st_thursday_adm,st_thursday_copy,st_1wd_box,st_1wd_adm,st_1wd_copy,st_2wd_box,st_2wd_adm,st_total_box,st_total_adm,st_total_copy,st_genre,st_genre_idx,st_country,st_country_idx,st_rel_id,st_thu_ratio,st_2wd_change,st_1wd_avg,st_total_avg
29199915,РОМАН С ТОГО СВЕТА,,"<a href=""/distributor/show/id/SBF"" target=""_blank"">SBF</a>",",500,",2025-12-04,2025-12-04,&nbsp;,946684800,0,&nbsp;,,0,0,325 тыс,744 ,68,&nbsp;,&nbsp;,810 тыс,"1,8 тыс",68,фантастика,",3,",RUONLY,",6,",54799,&nbsp;,&nbsp;,"4,8 тыс",12 тыс
29199491,ЕСТЬ ТОЛЬКО МИГ,,"<a href=""/distributor/show/id/NMG"" target=""_blank"">NMG</a>",",598,",2025-11-27,2025-11-27,&nbsp;,946684800,0,&nbsp;,,0,0,28 млн,73 тыс,2042,"9,4 млн",31 тыс,54 млн,162 тыс,2042,военный,",19,",RUONLY,",6,",53208,&nbsp;,66.72,14 тыс,27 тыс
29199522,МУЛЬТ В КИНО. ВЫПУСК № 189. ТЫДЫЩ В ПРОШЛОЕ!,,"<a href=""/distributor/show/id/VLG"" target=""_blank"">VLG</a>",",26,",2025-11-27,2025-11-29,&nbsp;,946684800,0,&nbsp;,,0,0,"1,4 млн","7,2 тыс",415,"1,1 млн","5,8 тыс","3,6 млн",20 тыс,415,анимация,",7,",RUONLY,",6,",53281,&nbsp;,16.8,"3,3 тыс","8,6 тыс"
29199834,ПИСЬМО ДЕДУ МОРОЗУ,,"<a href=""/distributor/show/id/AK"" target=""_blank"">AK</a>",",587,",2025-11-27,2025-11-27,&nbsp;,946684800,0,&nbsp;,,0,0,46 млн,117 тыс,1583,24 млн,66 тыс,93 млн,251 тыс,1664,комедия,",4,",RUONLY,",6,",54464,&nbsp;,48.83,29 тыс,56 тыс
29199922,ПО-БРАТСКИ,,"<a href=""/distributor/show/id/CAO"" target=""_blank"">CAO</a>",",7,",2025-11-27,2025-11-27,СБ - ВС,ВС,553,276 тыс,,0,0,18 млн,39 тыс,900,"3,2 млн","8,1 тыс",28 млн,66 тыс,900,комедия,",4,",RUONLY,",6,",54859,&nbsp;,81.56,19 тыс,31 тыс
29199963,ОДНА ДОМА 3,,"<a href=""/distributor/show/id/CIPA"" target=""_blank"">CIPA</a>",",612,",2025-11-27,2025-11-27,&nbsp;,946684800,0,&nbsp;,,0,0,"1,7 млн","3,9 тыс",101,"1,7 млн","3,9 тыс","5,9 млн",14 тыс,101,"комедия, семейный",",4,11,",RUONLY,",6,",55006,&nbsp;,2.48,17 тыс,58 тыс
29199975,ТИК-ТАК,,CKINO,",617,",2025-11-27,2025-11-27,&nbsp;,946684800,0,&nbsp;,,0,0,417 тыс,"1,6 тыс",239,&nbsp;,&nbsp;,812 тыс,"3,2 тыс",239,"комедия, драма",",4,10,",RUONLY,",6,",55084,&nbsp;,&nbsp;,"1,7 тыс","3,4 тыс"
29200045,КСБ: КАК СТАТЬ БОССОМ,,SMKT,",155,",2025-11-27,2025-11-27,&nbsp;,946684800,0,&nbsp;,,0,0,"9,9 млн",20 тыс,83,"3,9 млн","7,7 тыс",26 млн,51 тыс,83,"комедия, криминал",",4,9,",RUONLY,",6,",55450,&nbsp;,60.59,119 тыс,310 тыс
29199350,МАША И МЕДВЕДИ,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2025-11-20,2025-11-20,ПН - СР,СР,1152,470 тыс,,0,0,83 млн,222 тыс,2281,42 млн,114 тыс,161 млн,443 тыс,2281,"комедия, приключения, сказка",",4,6,27,",RUONLY,",6,",52642,&nbsp;,48.79,36 тыс,71 тыс
29199543,АВИАТОР,,"<a href=""/distributor/show/id/AK"" target=""_blank"">AK</a>",",587,",2025-11-20,2025-11-20,ПН - СР,СР,2327,986 тыс,,0,0,80 млн,165 тыс,2208,40 млн,87 тыс,166 млн,374 тыс,2208,фантастика,",3,",RUONLY,",6,",53386,&nbsp;,50.3,36 тыс,75 тыс
29199928,НА ВЫБРОС,,"<a href=""/distributor/show/id/NMG"" target=""_blank"">NMG</a>",",598,",2025-11-20,2025-11-20,&nbsp;,946684800,0,&nbsp;,,0,0,720 тыс,"1,8 тыс",288,&nbsp;,&nbsp;,"1,1 млн","2,9 тыс",288,анимация,",7,","RUONLY, CAN",",6,14,",54868,&nbsp;,&nbsp;,"2,5 тыс","3,8 тыс"
29199950,ВОЛКИ,,"<a href=""/distributor/show/id/K24"" target=""_blank"">K24</a>",",615,",2025-11-20,2025-11-20,&nbsp;,946684800,0,&nbsp;,,0,0,646 тыс,"2,3 тыс",40,346 тыс,"1,2 тыс","2,4 млн","8,0 тыс",40,драма,",10,",RUONLY,",6,",54961,&nbsp;,46.51,16 тыс,59 тыс
29200005,ФЕДОР ТОМСКИЙ. ТАЙНА СИБИРСКОГО СТАРЦА,,BSD,",578,",2025-11-20,2025-11-20,&nbsp;,946684800,0,&nbsp;,,0,0,"4,2 млн","9,6 тыс",106,"3,0 млн","8,1 тыс",14 млн,41 тыс,287,"документальный, исторический",",1,12,",RUONLY,",6,",55236,&nbsp;,29.1,39 тыс,48 тыс
29200028,НОВОГОДНЕЕ ПИСЬМО,,SMKT,",155,",2025-11-20,2025-11-20,&nbsp;,946684800,0,&nbsp;,,0,0,241 тыс,805 ,109,&nbsp;,&nbsp;,529 тыс,"2,2 тыс",109,"драма, мелодрама",",10,16,",RUONLY,",6,",55351,&nbsp;,&nbsp;,"2,2 тыс","4,9 тыс"
29200044,ТЫ НЕ ОДИН,,SMKT,",155,",2025-11-20,2025-11-20,&nbsp;,946684800,0,&nbsp;,,0,0,661 тыс,"2,9 тыс",50,260 тыс,"1,2 тыс","2,2 млн",10 тыс,50,"приключения, драма",",6,10,",RUONLY,",6,",55426,&nbsp;,60.64,13 тыс,45 тыс
29199420,ЯГА НА НАШУ ГОЛОВУ,,"<a href=""/distributor/show/id/NMG"" target=""_blank"">NMG</a>",",598,",2025-11-13,2025-11-13,ЧТ - ВС,ВС,1928,951 тыс,,0,0,98 млн,263 тыс,2297,65 млн,181 тыс,254 млн,718 тыс,2297,"комедия, семейный",",4,11,",RUONLY,",6,",52929,&nbsp;,34.45,43 тыс,111 тыс
29199855,ЛЫСЫЙ НЯНЬ,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2025-11-13,2025-11-13,&nbsp;,946684800,0,&nbsp;,,0,0,19 млн,49 тыс,865,"7,9 млн",23 тыс,35 млн,95 тыс,865,"комедия, семейный",",4,11,",RUONLY,",6,",54590,&nbsp;,59.01,22 тыс,40 тыс
29199891,ИСКУПЛЕНИЕ,,"<a href=""/distributor/show/id/KAP"" target=""_blank"">KAP</a>",",588,",2025-11-13,2025-11-13,&nbsp;,946684800,0,&nbsp;,,0,0,"1,7 млн","3,0 тыс",113,409 тыс,849 ,"3,6 млн","7,6 тыс",113,"драма, ужасы",",10,13,",RUONLY,",6,",54708,&nbsp;,75.82,15 тыс,32 тыс
29200014,ВОСКРЕСЕНИЕ,,"<a href=""/distributor/show/id/KAP"" target=""_blank"">KAP</a>",",588,",2025-11-13,2025-11-16,&nbsp;,946684800,0,&nbsp;,,0,0,433 тыс,638 ,2,208 тыс,326 ,"1,7 млн","2,7 тыс",21,спектакль,",29,",RUONLY,",6,",55271,&nbsp;,51.94,217 тыс,80 тыс
29200024,СУММА КВАДРАТОВ КАТЕТОВ,,"<a href=""/distributor/show/id/KNFT"" target=""_blank"">KNFT</a>",",634,",2025-11-13,2025-11-13,&nbsp;,946684800,0,&nbsp;,,0,0,198 тыс,625 ,96,&nbsp;,&nbsp;,375 тыс,"1,3 тыс",96,мелодрама,",16,",RUONLY,",6,",55331,&nbsp;,&nbsp;,"2,1 тыс","3,9 тыс"
29200027,ПРИСУТСТВИЕ,,SMKT,",155,",2025-11-13,2025-11-13,&nbsp;,946684800,0,&nbsp;,,0,0,"1,7 млн","3,8 тыс",78,573 тыс,"1,3 тыс","2,9 млн","6,7 тыс",78,"ужасы, триллер, мистика",",13,18,30,",RUONLY,",6,",55346,&nbsp;,66.12,22 тыс,38 тыс
29200033,"РОССИЯ, Я ЛЮБЛЮ ТЕБЯ",,SMKT,",155,",2025-11-13,2025-11-13,&nbsp;,946684800,0,&nbsp;,,0,0,207 тыс,379 ,56,&nbsp;,&nbsp;,358 тыс,738 ,56,"комедия, драма",",4,10,",RUONLY,",6,",55365,&nbsp;,&nbsp;,"3,7 тыс","6,4 тыс"
29198901,НАШ ПАПА – ДЕД МОРОЗ!,,"<a href=""/distributor/show/id/CAO"" target=""_blank"">CAO</a>",",7,",2025-11-06,2025-11-06,&nbsp;,946684800,0,&nbsp;,,0,0,"3,8 млн","9,8 тыс",490,807 тыс,"2,5 тыс","6,2 млн",18 тыс,490,"комедия, семейный",",4,11,",RUONLY,",6,",50972,&nbsp;,78.89,"7,8 тыс",13 тыс
29199642,ПУАНТЫ ДЛЯ МОЕЙ МАМЫ,,"<a href=""/distributor/show/id/SBF"" target=""_blank"">SBF</a>",",500,",2025-11-06,2025-11-06,&nbsp;,946684800,0,&nbsp;,,0,0,294 тыс,889 ,44,161 тыс,525 ,757 тыс,"2,6 тыс",44,мелодрама,",16,",RUONLY,",6,",53726,&nbsp;,45.44,"6,7 тыс",17 тыс
29199704,ГОЛОСОВОЙ ПОМОЩНИК,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2025-11-06,2025-11-06,&nbsp;,946684800,0,&nbsp;,,0,0,44 млн,89 тыс,1226,13 млн,30 тыс,79 млн,174 тыс,1226,триллер,",18,",RUONLY,",6,",53952,&nbsp;,69.18,36 тыс,64 тыс
29199832,ОГНЕННЫЙ МАЛЬЧИК,,"<a href=""/distributor/show/id/VLG"" target=""_blank"">VLG</a>",",26,",2025-11-06,2025-11-06,&nbsp;,946684800,0,&nbsp;,,0,0,"2,4 млн","4,4 тыс",221,384 тыс,852 ,"3,7 млн","7,7 тыс",221,драма,",10,",RUONLY,",6,",54445,&nbsp;,83.95,11 тыс,17 тыс
29199893,ПОПУТЧИКИ,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2025-11-06,2025-11-06,ПН - СР,СР,206,144 тыс,,0,0,"4,6 млн",12 тыс,1021,"1,3 млн","5,3 тыс","7,9 млн",24 тыс,1021,комедия,",4,",RUONLY,",6,",54719,&nbsp;,72.44,"4,5 тыс","7,7 тыс"
29199966,МОЙ СЫН,,"<a href=""/distributor/show/id/AK"" target=""_blank"">AK</a>",",587,",2025-11-06,2025-11-06,&nbsp;,946684800,0,&nbsp;,,0,0,"1,5 млн","2,7 тыс",241,160 тыс,368 ,"2,2 млн","4,7 тыс",241,драма,",10,",RUONLY,",6,",55011,&nbsp;,89.18,"6,1 тыс","9,2 тыс"
29200016,ВАЛЬС СО СМЕРТЬЮ,,SMKT,",155,",2025-11-06,2025-11-06,ВС - СР,СР,2341,690 тыс,,0,0,"1,1 млн","3,5 тыс",44,984 тыс,"3,5 тыс","6,5 млн",24 тыс,44,"драма, военный",",10,19,",RUONLY,",6,",55298,&nbsp;,12.29,26 тыс,147 тыс
29199315,МАЖОР В ДУБАЕ,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2025-10-30,2025-10-30,ПН - СР,СР,2371,"1,5 млн",,0,0,180 млн,373 тыс,1905,98 млн,198 тыс,513 млн,"1,1 млн",1905,"комедия, приключения",",4,6,",RUONLY,",6,",52479,&nbsp;,45.19,94 тыс,269 тыс
29199521,МУЛЬТ В КИНО. ВЫПУСК № 188,,"<a href=""/distributor/show/id/VLG"" target=""_blank"">VLG</a>",",26,",2025-10-30,2025-11-01,ПН - СР,СР,8105,"1,6 млн",,0,0,"1,1 млн","5,8 тыс",446,"1,0 млн","5,3 тыс","5,5 млн",30 тыс,446,анимация,",7,",RUONLY,",6,",53280,&nbsp;,7.83,"2,4 тыс",12 тыс
29199826,ПАПИНЫ ДОЧКИ. МАМА ВЕРНУЛАСЬ,,"<a href=""/distributor/show/id/AK"" target=""_blank"">AK</a>",",587,",2025-10-30,2025-10-30,&nbsp;,946684800,0,&nbsp;,,0,0,362 млн,915 тыс,2021,148 млн,350 тыс,922 млн,"2,3 млн",2035,семейный,",11,",RUONLY,",6,",54420,&nbsp;,59.2,179 тыс,453 тыс
29199909,ПАРОМЩИК,,CKINO,",617,",2025-10-30,2025-10-30,&nbsp;,946684800,0,&nbsp;,,0,0,642 тыс,"2,6 тыс",284,201 тыс,943 ,"1,3 млн","5,3 тыс",284,"комедия, драма",",4,10,",RUONLY,",6,",54785,&nbsp;,68.69,"2,3 тыс","4,7 тыс"
29199940,БРАТ НАВСЕГДА,,"<a href=""/distributor/show/id/VLG"" target=""_blank"">VLG</a>",",26,",2025-10-30,2025-10-30,&nbsp;,946684800,0,&nbsp;,,0,0,"4,0 млн","7,7 тыс",239,615 тыс,"1,2 тыс","5,3 млн",11 тыс,239,документальный,",1,",RUONLY,",6,",54914,&nbsp;,84.74,17 тыс,22 тыс
29198910,ГОРЫНЫЧ,,"<a href=""/distributor/show/id/VLG"" target=""_blank"">VLG</a>",",26,",2025-10-23,2025-10-23,ПН - СР,СР,88,27 тыс,,0,0,348 млн,910 тыс,2347,316 млн,854 тыс,"1,6 млрд","4,2 млн",2349,"комедия, сказка",",4,27,",RUONLY,",6,",50984,&nbsp;,9.11,148 тыс,671 тыс
29198924,ФИННИК 2,,"<a href=""/distributor/show/id/NMG"" target=""_blank"">NMG</a>",",598,",2025-10-23,2025-10-23,&nbsp;,946684800,0,&nbsp;,,0,0,170 млн,457 тыс,2218,58 млн,176 тыс,357 млн,"1,0 млн",2218,анимация,",7,",RUONLY,",6,",51024,&nbsp;,65.84,77 тыс,161 тыс
29199662,АЛИСА В СТРАНЕ ЧУДЕС,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2025-10-23,2025-10-23,ПН - СР,СР,2369,"1,3 млн",,0,0,344 млн,815 тыс,2169,255 млн,633 тыс,"1,2 млрд","3,1 млн",2169,"приключения, фэнтези",",6,22,",RUONLY,",6,",53785,&nbsp;,26.01,159 тыс,576 тыс
29199925,НИКИТА,,"<a href=""/distributor/show/id/KNT"" target=""_blank"">KNT</a>",",556,",2025-10-23,2025-10-21,ПН - СР,СР,565,151 тыс,,0,0,92 тыс,449 ,36,&nbsp;,&nbsp;,708 тыс,"2,6 тыс",36,документальный,",1,",RUONLY,",6,",54864,&nbsp;,&nbsp;,"2,6 тыс",20 тыс
29199805,ЛЕРМОНТОВ,,"<a href=""/distributor/show/id/VLG"" target=""_blank"">VLG</a>/<a href=""/distributor/show/id/K24"" target=""_blank"">K24</a>",",26,615,",2025-10-16,2025-10-16,ПН - СР,СР,1554,"1,1 млн",,0,0,27 млн,53 тыс,583,12 млн,26 тыс,66 млн,145 тыс,583,драма,",10,",RUONLY,",6,",54344,&nbsp;,54.86,46 тыс,113 тыс
29199806,ХОТ РОД: ЛЕТАЮЩИЙ КИРПИЧ,,CKINO,",617,",2025-10-16,2025-10-16,&nbsp;,946684800,0,&nbsp;,,0,0,137 тыс,567 ,140,&nbsp;,&nbsp;,245 тыс,"1,1 тыс",140,приключения,",6,",RUONLY,",6,",54346,&nbsp;,&nbsp;,982 ,"1,7 тыс"
29199835,"ДВОЕ В ОДНОЙ ЖИЗНИ, НЕ СЧИТАЯ СОБАКИ",,"<a href=""/distributor/show/id/SBF"" target=""_blank"">SBF</a>",",500,",2025-10-16,2025-10-16,&nbsp;,946684800,0,&nbsp;,,0,0,618 тыс,"2,0 тыс",90,374 тыс,"1,4 тыс","3,0 млн",12 тыс,90,"семейный, мелодрама",",11,16,",RUONLY,",6,",54468,&nbsp;,39.5,"6,9 тыс",33 тыс
29199958,ТРОФЕЙ,,"<a href=""/distributor/show/id/CIPA"" target=""_blank"">CIPA</a>",",612,",2025-10-16,2025-10-16,&nbsp;,946684800,0,&nbsp;,,0,0,"1,6 млн","3,0 тыс",118,318 тыс,551 ,"2,8 млн","5,6 тыс",118,"триллер, эротика",",18,33,",RUONLY,",6,",54998,&nbsp;,80.09,14 тыс,23 тыс
29199969,СЕРДЦЕЕД,,"<a href=""/distributor/show/id/TNL"" target=""_blank"">TNL</a>",",460,",2025-10-16,2025-10-16,&nbsp;,946684800,0,&nbsp;,,0,0,"3,7 млн","9,5 тыс",709,391 тыс,"1,2 тыс","6,0 млн",17 тыс,709,комедия,",4,",RUONLY,",6,",55034,&nbsp;,89.32,"5,2 тыс","8,5 тыс"
29199996,ПРИЗРАКИ ЯКУТСКА,,SMKT,",155,",2025-10-16,2025-10-16,&nbsp;,946684800,0,&nbsp;,,0,0,"3,9 млн","8,7 тыс",61,"2,0 млн","4,5 тыс",11 млн,25 тыс,61,триллер,",18,",RUONLY,",6,",55179,&nbsp;,48.18,63 тыс,184 тыс
29198955,ПЕРВЫЙ НА ОЛИМПЕ,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2025-10-09,2025-10-09,ПН - СР,СР,451,261 тыс,,0,0,109 млн,248 тыс,1860,90 млн,215 тыс,404 млн,998 тыс,1860,"экшн, драма",",2,10,",RUONLY,",6,",51098,&nbsp;,16.99,59 тыс,217 тыс
29199755,СВОДИШЬ С УМА,,"<a href=""/distributor/show/id/AK"" target=""_blank"">AK</a>",",587,",2025-10-09,2025-10-09,ПН - СР,СР,195,128 тыс,,0,0,22 млн,46 тыс,821,16 млн,35 тыс,110 млн,244 тыс,821,"комедия, мелодрама",",4,16,",RUONLY,",6,",54158,&nbsp;,27.08,26 тыс,134 тыс
29199861,СЕРАФИМА,,"<a href=""/distributor/show/id/CAO"" target=""_blank"">CAO</a>",",7,",2025-10-09,2025-10-09,&nbsp;,946684800,0,&nbsp;,,0,0,"5,2 млн",17 тыс,806,"2,0 млн","8,0 тыс","9,5 млн",36 тыс,806,анимация,",7,",RUONLY,",6,",54610,&nbsp;,61.29,"6,4 тыс",12 тыс
29199900,ЛЕТО.ГОРОД.ЛЮБОВЬ,,SMKT,",155,",2025-10-09,2025-10-09,&nbsp;,946684800,0,&nbsp;,,0,0,243 тыс,826 ,84,228 тыс,839 ,"2,2 млн","6,6 тыс",88,драма,",10,",RUONLY,",6,",54734,&nbsp;,5.86,"2,9 тыс",25 тыс
29199398,НАХИМОВЦЫ. ЯНТАРНЫЙ БЕРЕГ,,"<a href=""/distributor/show/id/CAO"" target=""_blank"">CAO</a>",",7,",2025-10-02,2025-10-02,&nbsp;,946684800,0,&nbsp;,,0,0,15 млн,41 тыс,1647,"9,0 млн",32 тыс,41 млн,146 тыс,1647,"экшн, приключения, семейный",",2,6,11,",RUONLY,",6,",52857,&nbsp;,39.05,"8,9 тыс",25 тыс
29199520,МУЛЬТ В КИНО. ВЫПУСК № 187,,"<a href=""/distributor/show/id/VLG"" target=""_blank"">VLG</a>",",26,",2025-10-02,2025-10-04,&nbsp;,946684800,0,&nbsp;,,0,0,"1,3 млн","7,1 тыс",446,"1,3 млн","7,2 тыс","5,2 млн",28 тыс,446,анимация,",7,",RUONLY,",6,",53279,&nbsp;,0.57,"3,0 тыс",12 тыс
29199561,(НЕ)ИСКУССТВЕННЫЙ ИНТЕЛЛЕКТ,,"<a href=""/distributor/show/id/NMG"" target=""_blank"">NMG</a>",",598,",2025-10-02,2025-10-02,ПН - СР,СР,225,70 тыс,,0,0,38 млн,97 тыс,1919,28 млн,78 тыс,96 млн,265 тыс,1919,"комедия, приключения, семейный",",4,6,11,",RUONLY,",6,",53482,&nbsp;,26.87,20 тыс,50 тыс
29199876,"МОЙ ДРУГ, КОТ И ПУШКИН",,"<a href=""/distributor/show/id/KNT"" target=""_blank"">KNT</a>",",556,",2025-10-02,2025-10-02,&nbsp;,946684800,0,&nbsp;,,0,0,707 тыс,"2,6 тыс",299,351 тыс,"1,5 тыс","2,0 млн","8,7 тыс",299,"комедия, семейный",",4,11,",RUONLY,",6,",54654,&nbsp;,50.39,"2,4 тыс","6,6 тыс"
29199881,МУЖСКИЕ ПРАВИЛА МОЕГО ДЕДА,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2025-10-02,2025-10-02,&nbsp;,946684800,0,&nbsp;,,0,0,29 млн,71 тыс,1932,15 млн,41 тыс,61 млн,167 тыс,1932,"комедия, приключения",",4,6,",RUONLY,",6,",54680,&nbsp;,46.5,15 тыс,31 тыс
29199959,ВОЛЯ ТВОЯ,,"<a href=""/distributor/show/id/CIPA"" target=""_blank"">CIPA</a>",",612,",2025-10-02,2025-10-02,ВТ - СР,СР,1074,648 тыс,,0,0,105 тыс,201 ,50,&nbsp;,&nbsp;,812 тыс,"1,5 тыс",50,документальный,",1,",RUONLY,",6,",54999,&nbsp;,&nbsp;,"2,1 тыс",16 тыс
29199973,АЙХАЛ,,SMKT,",155,",2025-10-02,2025-10-02,&nbsp;,946684800,0,&nbsp;,,0,0,13 млн,27 тыс,63,"8,4 млн",18 тыс,38 млн,82 тыс,79,драма,",10,",RUONLY,",6,",55075,&nbsp;,34.49,203 тыс,480 тыс
29199453,АВГУСТ,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2025-09-25,2025-09-25,ПН - СР,СР,413,577 тыс,,0,0,252 млн,546 тыс,1996,193 млн,422 тыс,"1,6 млрд","3,6 млн",1996,драма,",10,",RUONLY,",6,",53055,&nbsp;,23.47,126 тыс,783 тыс
29199597,ФИЛАТЕЛИЯ,,TNP,",627,",2025-09-25,2025-09-25,&nbsp;,946684800,0,&nbsp;,,0,0,"1,0 млн","1,8 тыс",39,300 тыс,668 ,"2,2 млн","4,8 тыс",39,"комедия, драма",",4,10,",RUONLY,",6,",53594,&nbsp;,70.4,26 тыс,56 тыс
29199355,КЛЕВЫЙ УLOVE,,"<a href=""/distributor/show/id/CAO"" target=""_blank"">CAO</a>",",7,",2025-09-18,2025-09-18,&nbsp;,946684800,0,&nbsp;,,0,0,14 млн,33 тыс,1483,"5,4 млн",15 тыс,27 млн,71 тыс,1483,комедия,",4,",RUONLY,",6,",52667,&nbsp;,61,"9,4 тыс",18 тыс
29199871,АНГЕЛЫ НЕ ЖУЖЖАТ,,"<a href=""/distributor/show/id/K24"" target=""_blank"">K24</a>",",615,",2025-09-18,2025-09-18,&nbsp;,946684800,0,&nbsp;,,0,0,286 тыс,646 ,24,115 тыс,315 ,"1,2 млн","3,1 тыс",24,драма,",10,",RUONLY,",6,",54638,&nbsp;,59.77,12 тыс,50 тыс
29199442,БЕГИ,,"<a href=""/distributor/show/id/NMG"" target=""_blank"">NMG</a>",",598,",2025-09-11,2025-09-11,&nbsp;,946684800,0,&nbsp;,,0,0,17 млн,39 тыс,1821,"5,4 млн",15 тыс,30 млн,78 тыс,1821,комедия,",4,",RUONLY,",6,",53027,&nbsp;,67.79,"9,2 тыс",17 тыс
29199760,ФА-СОЛЬ,,"<a href=""/distributor/show/id/KNT"" target=""_blank"">KNT</a>",",556,",2025-09-11,2025-09-11,&nbsp;,946684800,0,&nbsp;,,0,0,421 тыс,"1,6 тыс",125,&nbsp;,&nbsp;,670 тыс,"2,8 тыс",125,"комедия, приключения",",4,6,",RUONLY,",6,",54177,&nbsp;,&nbsp;,"3,4 тыс","5,4 тыс"
29199843,СЕМЕЙНОЕ СЧАСТЬЕ,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2025-09-11,2025-09-11,ПН - СР,СР,1607,"1,2 млн",,0,0,"3,1 млн","6,7 тыс",356,"1,1 млн","2,6 тыс","8,2 млн",18 тыс,356,драма,",10,",RUONLY,",6,",54524,&nbsp;,64.28,"8,8 тыс",23 тыс
29199869,ТРИ СВАДЬБЫ И ОДИН ПОБЕГ,,"<a href=""/distributor/show/id/PNR"" target=""_blank"">PNR</a>",",138,",2025-09-11,2025-09-11,&nbsp;,946684800,0,&nbsp;,,0,0,"2,6 млн","5,9 тыс",210,878 тыс,"2,4 тыс","5,2 млн",13 тыс,210,"комедия, семейный",",4,11,",RUONLY,",6,",54629,&nbsp;,66.58,13 тыс,25 тыс
29199905,ТОЛЕРАНТНОСТЬ,,"<a href=""/distributor/show/id/CS"" target=""_blank"">CS</a>",",515,",2025-09-11,2025-09-11,&nbsp;,946684800,0,&nbsp;,,0,0,76 тыс,192 ,41,&nbsp;,&nbsp;,111 тыс,312 ,41,триллер,",18,",RUONLY,",6,",54773,&nbsp;,&nbsp;,"1,9 тыс","2,7 тыс"
29199948,ПОДАРИ МНЕ ЦВЕТОК / Сибэкки биэрээри,Сибэкки биэрээри,SMKT,",155,",2025-09-11,2025-09-11,&nbsp;,946684800,0,&nbsp;,,0,0,"2,6 млн","5,2 тыс",26,"4,7 млн",11 тыс,"8,7 млн",20 тыс,29,драма,",10,",RUONLY,",6,",54938,&nbsp;,-85.41,98 тыс,300 тыс
29199519,МУЛЬТ В КИНО. ВЫПУСК № 186. БОЛЬШАЯ МИ-МИ-МИССИЯ,,"<a href=""/distributor/show/id/VLG"" target=""_blank"">VLG</a>",",26,",2025-09-04,2025-09-06,&nbsp;,946684800,0,&nbsp;,,0,0,883 тыс,"4,7 тыс",434,904 тыс,"7,1 тыс","3,9 млн",21 тыс,434,анимация,",7,",RUONLY,",6,",53278,&nbsp;,-2.35,"2,0 тыс","8,9 тыс"
29199589,ВНИЗ,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2025-09-04,2025-09-04,&nbsp;,946684800,0,&nbsp;,,0,0,47 млн,102 тыс,1364,27 млн,58 тыс,120 млн,274 тыс,1364,"драма, триллер",",10,18,",RUONLY,",6,",53567,&nbsp;,44.01,35 тыс,88 тыс
29199596,КОЛБАСА,,"<a href=""/distributor/show/id/AK"" target=""_blank"">AK</a>",",587,",2025-09-04,2025-09-04,&nbsp;,946684800,0,&nbsp;,,0,0,15 млн,35 тыс,1675,"7,4 млн",20 тыс,32 млн,85 тыс,1675,комедия,",4,",RUONLY,",6,",53592,&nbsp;,50.73,"9,0 тыс",19 тыс
29199788,СКАЗКИ ТЕМНОГО ЛЕСА. ВОРОЖЕЯ,,"<a href=""/distributor/show/id/RSP"" target=""_blank"">RSP</a>",",618,",2025-09-04,2025-09-04,&nbsp;,946684800,0,&nbsp;,,0,0,"6,1 млн",19 тыс,969,"4,6 млн",16 тыс,18 млн,66 тыс,969,"приключения, фэнтези, сказка",",6,22,27,",RUONLY,",6,",54267,&nbsp;,25.31,"6,3 тыс",18 тыс
